id,joke
670,妻子：赶快把你的司机辞退了吧。 丈夫：怎么啦？ 妻子：他开车毛手毛脚的，已经有两次了，我差点成了车祸的牺牲品。 丈夫：亲爱的，你就再给他一次机会吧！ 妻子：？？？
671,婚姻就像一个笼子：外面的人迫切希望进入，而那些内心的人则迫切想要离开。
672,我认为投票的人对政府有不公平的影响。
673,自从毕卡索的抽像画风行以来，许多人都以毕卡索的学生自居。有一位画家举行了抽象画展，吸引了许多人，有一位老太婆站在一幅画前，喃喃自语的说：这究竟是在画什么？ 旁边有一位懂画的人说：是画家的自画像！ 老太婆又问：那右边的那一张呢？ 那人说：是他太太！ 老太婆点头说：希望他们别生孩子！！
674,大学时候，学校一到下暴雨的时候就开始停电。 有一次大雨一直下到晚上，因为没电几个哥们开始在屋里瞎聊，聊着聊着其中一个哥们很自豪的说他小时候在山上放牛的时候被雷劈过，但是没事… 这时另一哥们惊讶的问：大哥，你对牛做了什么，老天都看不过去了…
675,服务员，这个龙虾只有一只爪。 对不起，先生，这只肯定打过架了。 哦，那给我那个打赢的吧。
676,甲同学：“你们学校校风如何？” 乙同学：“很大。”
677,老虎和狮子在酒吧喝闷酒。喝着喝着，竟抱头痛哭起来！ 这时，服务员狐狸走过来问道：“两位大哥为何哭得如此伤心？” 狮子拍拍狐狸，指着老虎说：“他家有个母老虎，俺家有个河东狮！这日子没法过啊！” 狐狸听后，立刻眼里饱含泪水，委屈地说：“两位大哥，俺家那个狐狸精也不省心呀！”
678,在一个人能够站立之前，他必须学会跪下。
679,你一无所知的事情数量惊人地增加了。
680,一个人去酒店吃饭，说：“服务员，上酒。”服务员拿了一瓶酒过来，那个人问：“这酒多少钱一瓶？” 服务员说：“1880，要开吗？” 那个人说：“开。” 服务员把酒开了。那个人又说：“开玩笑。” 服务员：……
681,寝室讨论独生子女问题。 A说：“我有个姐姐。” B说：“我也有个姐姐。” A和B问C。 C说：“我没有，我是单身。”
682,"美美恋爱那会,逛街看上件衣服，太贵，想拉男友走。 “试试？”男友硬把美美塞进换衣间换好出来，男朋友瞄了瞄左右， “营业员不在，快跑！”美美被他拖着向外飞奔，路过一根柱子， 美美一把抱住大哭。他回头严肃的说：“快点啊！你是不是等着被抓啊？” 美美哭得更厉害了。 然后男友大笑起来：“你换衣服的时候我付过钱了。”"
683,打死我也不告诉你，我只是想让脚透透气 今天元宵节，办公室空调开得很暖和，穿的鞋子有点捂脚。 下班了，同事都回家吃元宵了，突然对面的一女同事说，什么味道，有点像醋味，还有点腐尸的味道！ 我一边说，哪有味道，没有呀；一边偷偷地把鞋穿回去！
684,一同事说自己离婚了。 就问：“前段你们还好好的，怎么就突然离婚了呢？什么时间离的婚？” 同事说：“六一儿童节那天。” “你们真会选日子，怎么选择在那天打离婚？” “咳，都怪上次我给她拿错药了。” “你上次给她拿的什么药啊？” “六一散。”
685,一天安爸和安妈在商量肚子里的孩子的名字。 安爸：“要不叫安全吧！” 安妈：“就不能想个有营养点的名字啊！” 安爸沉默了好久才缓缓开口 安爸：“那叫安基酸吧！”
686,丈夫把一个好友带回家。不一会儿，一个女人默默走了进来，将端来的茶杯放在桌子上，又走了出去。 好友说：您家的女佣人不算漂亮，不过也许还能干？ 丈夫忙说：你想到哪里去了？我会雇这样一个丑八怪来当女佣人吗？她可是我老婆！
687,一个男生端着盆去学校的公共澡堂去洗澡，突然迎面碰见其心仪以久的女生和两个同伴刚洗完澡回来，他心里一慌，和她们打招呼问道：澡堂里人多不多？
688,今天几个哥们儿去吃火锅。 我一哥们对服务员：“那个，服务员，你猜我敢不敢直接用手伸进锅里捞菜吃？” 服务员：“我不信。” 哥们突然拍案而起：“知道我不敢，你还不拿筷子过来。”
689,丽丽爱打扮，念起书来却马马虎虎。一天，学校发下学生登记表，表内的家庭出身和政治面貌栏使她发了呆，突然，她想奶奶说过，当年她是降生在亭子间里的，于是就在家庭出身一栏填了亭子间三个字；至于政治面貌，她对着镜子端详了好一会，满意地笑了笑，填上了瓜子脸。
690,老婆：结婚这十年来，你最大的感受是什么？ 老公：我感觉现在社会的豆腐渣工程无处不在啊！ 老婆：说一说听一听！ 老公：刚结婚那会儿，看你的身材那真是峰回路转，高楼耸立！现在，全塌方了！
691,马上就快要期末考试了，同学们都在抓紧时间复习。 班上有个胖子，平时学习不努力，复习时还做起了祈祷。 胖子口中默念着：“天在上，黄土在下，草民愿以十斤肉换期末考试各科及格。”
692,一头发发白的老太在医院里的挂号处排队，看着排着长长的队，老太自语道：“今天怎么没有叫号的啊？” 过了一段时间，终于轮到了老太，谁知她拿出一张折子和厚厚的一沓钱递给负责挂号的姑娘，说：“闺女，给我存5000，活期的！”
693,我在一家ISP公司工作的时候曾经接到这样一个电话。 您好！请问您有什么事情吗？ 我是有事情要找你们！你们为什么让我的计算机不停地开、关？ 开、关计算机？您的意思是不是您的Modem总断线？ 不是，我是说你们把我的机器给关掉，然后又打开！每当我在网上冲浪的时候这种情况就会发生！ 您能详细描述一下吗？ 好吧，当我在机器面前正在浏览一个网页时，屏幕就会莫名其妙地‘死’了！当我随便按一个键时，它又好了！ 这时，我只好绞尽脑汁向这位先生解释什么是屏幕保护了！
694,记得上高中的时候，大家家里都开始流行买电脑了（99年）。同学里居然有从来没用过电脑的同学，家里比较有钱，买了台当时比较高端的电脑，一堆同学去他就玩极品飞车。 玩到该吃午饭的时候我们准备出门了。该同学说：哎呀电脑还没有关，于是把电脑显示器电源一按，插头一拔出门了。 整套动作一气呵成，大家都被雷的原地不动瞪着他……
695,有个目不识丁的人，见一堆人围着看布告，便买了两个芝麻烧饼，边吃边凑了过去。他仰头看着布告，嘴一张一合地，假装在认真念着什么。 一个老太太想知道布告上写的是什么，看他念得起劲，便问他：“那是啥呀？” “烧饼。” 老太太指着墙说：“我是说那上边的。” “上边？上边是芝麻。” 老太太又指着布告上的字说：“不，我问的是那黑的！” “黑的？黑的是糊啦！”
696,你父亲认为在人行道上兜售并吐出一个厕所是完全可以的。
697,吝啬鬼临终叫：老婆！ 老婆说：我在这呢。 又叫儿子，儿子说：我也在呢。 又叫女儿，女儿说：我就在床边。 吝啬鬼：你们都在这里，干嘛还让厨房开着灯。
698,妻子向丈夫夸耀自己：看我多会过日子，衣服几个月洗一次，节省多少肥皂？ 丈夫也夸耀自己：我香烟一支接一支吸，你看，节省多少火柴呀！
699,病人：其实我的女朋友很漂亮，我快要死了，真是舍不得她。 医生：没关系，我来帮你。 病人：你会治好我的病？ 医生：不，我能帮你照顾好女友。
700,毛毛还有许多功课没做完，就跑出去玩耍。 妈妈在院子的篱笆边找到了毛毛，见他正在看蚂蚁搬运食物。 妈妈教导毛毛：毛毛，你看蚂蚁多勤劳，它们一天到晚做自己的事，从不浪费时间。 毛毛说：不过，妈妈，我每次到郊外游玩，总是遇到它们。
701,丘吉尔曾一度脱离保守党，加入自由党。当时，一位媚态十足的年轻妇人对他说：丘吉尔，你有两点我不喜欢。 哪两点？ 你执行的新政策和你嘴上的胡须。 哎呀，真的，夫人，丘吉尔彬彬有礼地回答说，请不要在意，您没有机会接触到其中任何一点。
702,一位律师面授打字员给另一律师写封信。 “信的开头怎样写？”打字员间，“是尊敬的先生吗？” “尊敬的？可他是一个十足滑头和骗子，不能这样称呼。要么就称亲爱的同行吧！”
703,“你匆匆忙忙地干什么去？” “给我丈夫送午饭去。” “他不是病人食堂的管理员吗？” “不错，可是他的胃不好呀！”
704,母亲：“明明，你上学有三个多月了，你觉得语文和数学哪一门好学些呢？” 明明：“数学好学。” 母亲：“为什么？” 明明：“因为语文生字多，数学只有0到9十个数字。”
705,有几个人在谈论苏东坡。 小王说：“我喜爱东坡的诗。” 老李说：“我喜爱东坡的赋。” 这时来了老李的媳妇，说：“我也喜爱。” 老李听了说：“她最爱东坡肉！”
706,姑娘养的猫跳我家阳台顶棚上了，上不去下不来。 姑娘急的要命，打电话找消防队，结果消防队听说是只猫不肯来。 看姑娘伤心的样子我不忍心。 于是就自告奋勇爬上顶棚去帮她救猫。 事实证明只要猫咪和人一起困在顶棚上的话，消防队还是非常乐意救援的……
707,那天，吃完午饭回到公司，发现嘴没擦，很多油，座位上没纸了，灵机一动，洗手间不是有么？于是到了洗手间，撕纸，擦嘴，砸吧砸吧。刚好，另一同事进到洗手间，看到我的模样，大惊失色。之后，整个公司都知道了，就再没人跟我一起吃饭了。
708,中央12法制节目。 说一个小孩被绑架，警方如何营救。 解救之后，孩子父亲问：嫌疑人什么特征，绑架这两天你都做什么了？ 孩子说：这两天把作业做了！ #@￥%。。。 宝贝，你内心是有多强大啊…
709,一位老职工听力越来越差了， 他走到经理面前吞吞吐吐地说：“经理先生， 我感到自己不久就会被解雇，因为我将再也听不清顾客对我说些什么了。” “你安心工作吧，我会把你调到投诉中心去。”经理说。
