,id,joke,transform_joke,label
7598,7598,楼下邻居投诉我乱扔脏东西，真是搞笑，难道我要洗干净再扔吗？,楼下的邻居抱怨我乱扔垃圾，真有趣。我应该在扔掉它之前把它洗一下吗？,1
7599,7599,买手机的：老板，有什么手机最耐用？ 老板：只有相对耐用的，没有绝对耐用的。 买手机的：为什么？ 老板：你见过谁家有祖传的手机？,买主：老板，最耐用的手机是什么？老板：只是比较耐用，不是绝对耐用。手机买家：为什么？老板：你祖传的手机是谁？,1
7600,7600,我出生在电视，青霉素，脊髓灰质炎疫苗，冷冻食品，施乐，隐形眼镜，飞盘和药丸之前。,我出生在电视、青霉素、小儿麻痹症疫苗、冷冻食品、复印机、隐形眼镜、飞盘和药片之前。,0
7601,7601,真是人老心不老啊食人族长老吧唧着嘴说。,“真是老心肠了，”食人老人用嘴说。,1
7602,7602,领导力是一种态度，才能成为一种能力。,领导力是一种态度，可以成为一种能力。,1
7603,7603,当她把她的结婚戒指融化成子弹时。,当她把结婚戒指融化成子弹时。,0
7604,7604,愚蠢：在黑暗中无法找到自己的屁股。,愚蠢：你在黑暗中找不到你的屁股。,1
7605,7605,某日，和家人一起爬山…… 我一个人走在前面，忽然，不小心打了个嗝…… 老爸在后面兴奋的给老妈等人说“听！有野猪叫！”,一天，和我的家人一起爬山…我一个人走在前面，突然，不小心，我打嗝了…在后面，爸爸兴奋地对妈妈和其他人说：“听着！有野猪在尖叫！”,1
7606,7606,经济学家是数字公司，如果他们有任何魅力，他们会成为会计师。,经济学家是数字公司。如果他们有什么魅力，他们就会成为会计。,0
7607,7607,生活在他们手段之内的任何人都缺乏想象力。,任何量入为出的人都缺乏想象力。,0
7608,7608,死亡是所有人中最重要的。这就是为什么他们将它保存到最后。,死亡是最重要的。这就是为什么他们把它留到最后。,1
7609,7609,每次看哆啦A梦的时候都特别扭。 我会告诉你我妈就叫静香么？可我爸真不叫大雄……,每次看到哆啦A梦，我都会扭动。我能告诉你我妈妈是荆湘吗？但我爸爸不是大雄…,1
7610,7610,如果诺亚在方舟上喝醉时说道：“嘿！把动物扔到船上 - 将鱼带到这里！”,如果诺亚在船上喝醉了说，“嘿！把动物扔到船上。-把鱼带来！第二、第二、第二、第二章,0
7611,7611,苏联弦乐四重奏的定义是什么？苏联交响乐团在参观美国之后。,苏联弦乐四重奏的定义是什么？苏联交响乐团访问了美国。,0
7612,7612,陈胜吴广剖开鱼腹，发现一卷文书“有内鬼，终止交易！”,陈胜和吴光打开鱼肚，发现一卷文件，“有鬼，停止交易！”,1
7613,7613,以下是新女性杂志中最令人尴尬的时刻竞赛的前三名获奖者。,以下是《新女性》杂志最尴尬时刻比赛的前三名得主。,0
7614,7614,警告：饮酒可能是屁股被踢的主要因素。,警告：喝酒可能是踢屁股的主要因素。,1
7615,7615,破碎的承诺根本不会打扰我。我只是想知道他们为什么一直相信我。,失信一点也不困扰我。我只想知道他们为什么总是相信我。,0
7616,7616,八戒到韩国整容变成帅哥。有一天在酒吧遇到一美女，八戒问美女：“你知道以前我有多丑吗？我是猪八戒。” 美女大惊：“二师兄，我是沙僧！”,巴杰去韩国做了整容手术，成了一个帅哥。一天，我在一家酒吧遇到一个漂亮的女人。巴杰问她：“你知道我以前有多丑吗？”我是一头猪。美女吓了一跳：“二哥，我是沙僧！”,1
7617,7617,每个人都应该热爱动物，尤其是煮熟的。,每个人都应该热爱动物，尤其是煮熟的动物。,1
7618,7618,一个对你好，但对导游不好的人不是一个好人。,对你好但对导游不好的人不是好人。,1
7619,7619,生活就像一个阶梯，爬得越高，你的视野就越宽阔。,生活就像梯子。你爬得越高，你的地平线就越宽。,0
7620,7620,投票民主党----这个国家还没有充分搞砸..,投票给民主党-国家还没有完全搞砸。,0
7621,7621,老师在一个女学生的家长联系簿上写道：“上课讲话太多。” 孩子的父亲看后回复道：“如果您认识她母亲的话，您就不会奇怪了。”,老师在一名女学生家长的联系簿上写道：“课堂上讲得太多了。”孩子的父亲看了看说：“如果你认识她的母亲，你不会感到惊讶。”,1
7622,7622,朋友这样描述自己离职的原因： 我的工作啊，价格便宜量又足。,朋友们把离职的理由描述如下：我的工作既便宜又丰富。,1
7623,7623,办公室里闯进来一位暴跳如雷的人。 这里是动物保护协会吗？他问。 是的。一个工作人员答道，谁欺负您了？,一个暴徒闯进了办公室。这是动物保护协会吗？他问。对。一个工人回答说：“谁欺负你的？”,1
7624,7624,一天，我给同学讲题，他听不懂，就埋怨我说：你给我讲题，怎么讲的像个白痴似的？ 我想了想回答：要不怕你听不懂。,一天，我给我的同学讲课。他不明白。他抱怨我说：“你给我讲课，你怎么像个白痴那样说的？”我想了想，回答说：恐怕你不明白。,1
7625,7625,昨天和女朋友打电话突然掉线了，然后再打， 女朋友说：“你刚才怎么挂掉了。” 我说：“我没挂掉呀，我活的好好的呀。”,昨天，我女朋友突然挂断了电话，然后又打了一次。女朋友说：“你刚才为什么挂断电话？”我说，“我不挂电话。我过得很好。”,1
7626,7626,电视比人们更有趣。如果不是，我们会有人站在我们的起居室。,电视比人更有趣。如果没有，我们会有人站在客厅里。,0
7627,7627,我的妻子说，丈夫和分娩之间的区别在于，一个人可能非常痛苦，有时几乎无法忍受，而另一个人只是生孩子。,我妻子说，丈夫和分娩的区别在于，一个人可能非常痛苦，有时几乎无法忍受，而另一个人只是有孩子。,0
7628,7628,每当人们同意我的观点时，我总觉得我一定是错的。,每当人们同意我，我总觉得我一定错了。,1
7629,7629,丈夫对妻子说：明天是咱俩结婚20周年纪念日，应该宰一只鸡。 妻子怏怏地道：宰一只鸡，难道它应该为咱们在这20年中的争吵不和负责吗？,丈夫对妻子说：明天是我们结婚20周年纪念日。我们应该杀一只鸡。妻子：宰一只鸡。对我们过去20年的争吵是不是不负责任？,1
7630,7630,有一哥们在银行上班，刚工作，柜员。 某日，打电话诉苦，曰：马勒戈壁的，今碰到一老太太，非要投诉我，说我长的丑，害的她把密码忘了……,有个在银行工作的人，就是个出纳员。一天，我打电话抱怨说：“马尔戈比，当我遇到一位老太太时，我不得不抱怨我的丑陋，因为她忘了她的密码……”,1
7631,7631,世界上一座大监狱，我是监狱长。幸运的是，我也睡着了。,世界上有一座大监狱。我是典狱长。幸运的是，我也睡着了。,0
7632,7632,咦，我的电脑在哪儿？噢，找到了，在桌面。,嘿，我的电脑呢？哦，是的，在桌面上。,1
7633,7633,我喜欢噪音。我需要噪音。当它太安静时，我可以听到我的脑细胞死亡。,我喜欢噪音。我需要噪音。当它太安静的时候，我能听到我的脑细胞死亡。,0
7634,7634,数学老师颇有微词地说：“你们太笨了，智商都是负的，我的智商是你们的一百倍。” 学生：“……”,数学老师有些反对地说：“你太笨了，智商是负的，我的智商是你的100倍。”,1
7635,7635,一个顾客指着刚买的菜叹息道：唉，这熘肉怎么才这么几片肉？ 另一位顾客接茬道：肉要是不会溜，能叫熘肉片吗？,一位顾客指着他刚买的菜叹了口气：“好吧，这炖肉里怎么有这么多肉？”另一位顾客回答说：“如果肉不滑，你能叫它炖肉吗？”,1
7636,7636,如果连续几小时触摸磷光灯，可能会形成肿瘤。,如果你连续数小时触摸磷光灯，你可能会患上肿瘤。,0
7637,7637,为什么我们在建成后称他们为建筑物？它们不应该被称为建筑物吗？,为什么我们把它们叫做建筑物？它们不应该被称为建筑物吗？,0
7638,7638,如果你开得足够快，你可以在十分钟内到达任何地方。,如果你开得够快，十分钟内就能到任何地方。,0
7639,7639,最简单的长寿秘决——保持呼吸，不要断气。,长寿最简单的秘诀就是保持呼吸，而不是停止呼吸。,1
7640,7640,嗯，他们确实说对立面......所以我真诚地希望你遇到一个有吸引力，诚实，聪明，有文化的人。,嗯，他们说的恰恰相反…所以我真诚地希望你能遇到一个有魅力，诚实，聪明，有教养的人。,0
7641,7641,于是他就回过去了，是快递员打的， 快递员问：你上课都不玩手机的吗？ 二货答：我睡着了……,所以他回去了，是快递员打来的。快递员问：“你上课不玩手机吗？”第二个货物回答：我睡着了…,1
7642,7642,如果它真的是一台超级计算机，那么当我向它射击时子弹怎么不反弹？,如果它真的是一台超级计算机，为什么当我向它射击时子弹不反弹呢？,0
7643,7643,当人们可以自由地做他们想做的事时，他们通常会互相模仿。,当人们可以自由地做他们想做的事时，他们通常会互相模仿。,1
7644,7644,你这人怎么这么没有爱心，不知道给这位大爷让个灵位？,为什么你如此不被爱，以至于你不知道如何给这个男人一个精神上的座位？,1
7645,7645,基督为我们的罪而死。敢不承认他们，使我的殉难变得毫无意义吗？,基督为我们的罪而死。你敢不承认他们，让我的殉道毫无意义吗？,0
7646,7646,你将要回答的最重要的问题是你的孩子问你的问题。,你要回答的最重要的问题是你的孩子问你的问题。,1
7647,7647,字字珠玑对咬文嚼字说：连字你都能吃下去。热量很高还是口感很好？ 咬文嚼字对字字珠玑说：一般般啦，我只是看中字的美容养颜功能。这一点姐姐你比我更明白的啦。,“朱记”咀嚼着单词说：你甚至可以吃单词。高热量还是好口味？边文嚼字对朱基说：一般来说，我只是看汉字的美和美的功能。姐姐，你比我更清楚这件事。,1
7648,7648,老婆：亲爱的，你没看到我在厕所里新买的刷子吗？ 老公：当然看到了，不过我还是习惯用卫生纸。,妻子：亲爱的，你没看见我在厕所里买的新刷子吗？丈夫：当然，但我还是习惯用厕纸。,1
7649,7649,作为一个少年，不同是我们的驱动力之一。我们通过穿着，说话和表现与其他人完全相同来实现这种独特性。,作为一个青少年，差异是我们的动力之一。我们通过与其他人完全相同的着装、说话和行动来实现这一独特性。,0
